Order ID,Region,Country
917011058,Middle East and North Africa,Azerbaijan
512076032,Europe,Albania
494697463,Central America and the Caribbean,Honduras
847736680,Sub-Saharan Africa,Namibia
724367511,Sub-Saharan Africa,Uganda
698076283,Sub-Saharan Africa,The Gambia
512661826,Sub-Saharan Africa,Cameroon
432235467,Sub-Saharan Africa,South Africa
791221034,Sub-Saharan Africa,Swaziland
644354856,Middle East and North Africa,Morocco
916685760,Sub-Saharan Africa,Cape Verde
353575074,Asia,Mongolia
470696628,Europe,United Kingdom
604036748,Asia,Japan
159894263,Asia,North Korea
864880502,Sub-Saharan Africa,South Africa
915919291,Middle East and North Africa,Libya
830246961,Central America and the Caribbean,Saint Kitts and Nevis 
295412337,Middle East and North Africa,Azerbaijan
419276750,Central America and the Caribbean,Saint Kitts and Nevis 
580014026,Europe,Finland
676110494,Europe,Malta
676364982,Europe,Moldova 
169888818,Sub-Saharan Africa,Madagascar
616105830,Europe,France
394752347,Sub-Saharan Africa,Malawi
655877196,Middle East and North Africa,Yemen
369841706,Sub-Saharan Africa,Eritrea
377319705,Central America and the Caribbean,Honduras
239297521,Middle East and North Africa,Iran
487073981,Asia,Maldives
372260415,Sub-Saharan Africa,Tanzania
116780650,Central America and the Caribbean,Belize
462871015,Australia and Oceania,Federated States of Micronesia
423080337,Middle East and North Africa,Yemen
430269944,Central America and the Caribbean,Saint Lucia
987613666,Central America and the Caribbean,Grenada
418597829,North America,Canada
717021262,Middle East and North Africa,Syria
796995294,Europe,Luxembourg
542943751,Asia,Tajikistan
359602963,Europe,Denmark
722021758,Europe,Lithuania
825561463,Central America and the Caribbean,El Salvador
835895907,North America,Greenland
539011418,Sub-Saharan Africa,Gabon
691206824,Middle East and North Africa,Iran
769093453,Central America and the Caribbean,Guatemala
319595134,Middle East and North Africa,Tunisia 
309948194,Middle East and North Africa,Lebanon
877701461,Australia and Oceania,Marshall Islands
880716264,Sub-Saharan Africa,Rwanda
147166430,Sub-Saharan Africa,Botswana
825538289,Asia,Mongolia
634630668,Asia,Tajikistan
513554894,Sub-Saharan Africa,Democratic Republic of the Congo
571734797,Middle East and North Africa,Libya
538906705,Sub-Saharan Africa,Mali
215119445,Asia,Taiwan
820734345,Central America and the Caribbean,Saint Kitts and Nevis 
946425235,Middle East and North Africa,Yemen
603178441,Sub-Saharan Africa,Guinea-Bissau
772292792,Europe,Denmark
255379617,Asia,Bhutan
624362742,Middle East and North Africa,Syria
371478497,Europe,Latvia
759275710,Middle East and North Africa,Iraq
870615708,Middle East and North Africa,Saudi Arabia
758672320,Central America and the Caribbean,Barbados
996931874,Asia,Malaysia
429193198,Asia,Laos
219567620,Sub-Saharan Africa,Democratic Republic of the Congo
702478969,Central America and the Caribbean,Haiti
932663571,Middle East and North Africa,Oman
935170257,Europe,Kosovo
355360352,Sub-Saharan Africa,South Africa
708907687,Sub-Saharan Africa,Mauritania
431798589,Middle East and North Africa,Saudi Arabia
730331885,Central America and the Caribbean,Barbados
631118905,Asia,Singapore
131083476,Central America and the Caribbean,The Bahamas
647461926,Europe,Vatican City
967803084,Australia and Oceania,Tonga
399968278,Sub-Saharan Africa,Mauritania
122131335,Middle East and North Africa,Yemen
932778584,Europe,Sweden
100708854,Asia,Maldives
815033471,Europe,Lithuania
935176265,Europe,Estonia
640873563,Central America and the Caribbean,Costa Rica
182174193,Middle East and North Africa,Qatar
329439485,Europe,Belgium
123343265,Middle East and North Africa,Iran
924871861,Asia,Uzbekistan
565324103,Sub-Saharan Africa,Senegal
996311318,Sub-Saharan Africa,Swaziland
639757335,Middle East and North Africa,Jordan
237898480,Central America and the Caribbean,Grenada
603283584,Europe,Germany
368773972,Central America and the Caribbean,Dominica
937543475,Sub-Saharan Africa,Liberia
633078420,Europe,Ireland
549177634,Middle East and North Africa,Algeria
499952447,Sub-Saharan Africa,Liberia
369826686,Europe,Iceland
563536679,Sub-Saharan Africa,South Africa
656131255,Central America and the Caribbean,Panama
742971742,Sub-Saharan Africa,Zimbabwe
989731967,Europe,Germany
282398259,Europe,Serbia
277269446,Middle East and North Africa,Morocco
450956857,Europe,Greece
350384318,Asia,Uzbekistan
942788159,Central America and the Caribbean,Jamaica
565717208,Europe,Belgium
777032792,North America,United States of America
504908740,Asia,Thailand
997831380,Sub-Saharan Africa,Cape Verde
874599540,Europe,Belarus
174324548,Sub-Saharan Africa,Sierra Leone
806430232,Sub-Saharan Africa,Djibouti
700652921,Asia,Sri Lanka
557041442,Central America and the Caribbean,Guatemala
695957124,Sub-Saharan Africa,Cote d'Ivoire
608073794,Europe,Georgia
304377782,Middle East and North Africa,Yemen
766167914,Central America and the Caribbean,Saint Kitts and Nevis 
795055520,North America,Greenland
162964427,Europe,Liechtenstein
962130963,Central America and the Caribbean,Cuba
855103957,Sub-Saharan Africa,Mali
724744737,Sub-Saharan Africa,Central African Republic
624227130,Europe,Armenia
227037465,Europe,Norway
176974570,Europe,Sweden
738149774,Central America and the Caribbean,Nicaragua
444986903,Europe,Liechtenstein
152222287,Europe,Austria
784904754,Middle East and North Africa,Afghanistan
188395631,Sub-Saharan Africa,Cote d'Ivoire
778368747,Middle East and North Africa,Bahrain
990810430,Europe,Slovenia
232019507,Asia,Uzbekistan
228607308,Europe,Latvia
977497661,Australia and Oceania,Solomon Islands
295926892,Europe,San Marino
571443831,Sub-Saharan Africa,South Sudan
211909806,Asia,Kazakhstan
395498645,Middle East and North Africa,Tunisia 
120696675,Central America and the Caribbean,Saint Vincent and the Grenadines
256302726,Sub-Saharan Africa,Kenya
391428124,Asia,Mongolia
185496699,Europe,Kosovo
718244779,Europe,Lithuania
439721190,Middle East and North Africa,Tunisia 
120287263,Sub-Saharan Africa,Zimbabwe
600616824,Sub-Saharan Africa,Madagascar
541696202,Middle East and North Africa,Bahrain
474824225,Sub-Saharan Africa,Cape Verde
551612222,Australia and Oceania,Federated States of Micronesia
993984019,Sub-Saharan Africa,South Sudan
744175946,Europe,Cyprus
614736831,Europe,Ukraine
138528001,Central America and the Caribbean,Dominica
718723285,Asia,Japan
678809010,Europe,Austria
212584006,Asia,Thailand
934159600,Middle East and North Africa,Saudi Arabia
927959620,Sub-Saharan Africa,Cape Verde
598720395,Europe,Russia
421490752,Australia and Oceania,Australia
491632020,Europe,Belgium
974818027,Middle East and North Africa,Somalia
757035100,Europe,Albania
594582068,Europe,Cyprus
864070260,Middle East and North Africa,Jordan
212423503,Asia,Myanmar
506878125,Asia,Singapore
984982955,Sub-Saharan Africa,Democratic Republic of the Congo
504599320,Europe,Croatia
693901050,Central America and the Caribbean,Saint Lucia
101374471,Europe,Hungary
945818412,North America,Canada
566344201,Asia,Malaysia
872375667,Europe,Croatia
693649137,Europe,Russia
730213439,Middle East and North Africa,Azerbaijan
402429902,Sub-Saharan Africa,South Africa
100972354,Europe,Sweden
736827123,Sub-Saharan Africa,Mozambique
591293036,Asia,Brunei
265981423,Asia,Thailand
432816112,Central America and the Caribbean,Honduras
484033429,Sub-Saharan Africa,Namibia
782182204,Europe,Slovenia
410123765,Middle East and North Africa,Saudi Arabia
321031939,Asia,Laos
188393056,Sub-Saharan Africa,Swaziland
656005942,Asia,Bhutan
187981927,Central America and the Caribbean,Grenada
918744838,Middle East and North Africa,Tunisia 
103031003,Europe,Macedonia
465889251,Australia and Oceania,Palau
752680909,Central America and the Caribbean,Saint Kitts and Nevis 
679079806,Central America and the Caribbean,Cuba
481072270,Sub-Saharan Africa,Mauritius 
464957129,Sub-Saharan Africa,Guinea
557345712,Sub-Saharan Africa,Gabon
755161845,Europe,Portugal
675641858,Europe,Slovenia
906334578,Sub-Saharan Africa,Namibia
755101335,Europe,Finland
500115954,Europe,Belgium
939864766,Sub-Saharan Africa,Senegal
243146598,North America,United States of America
699072778,Sub-Saharan Africa,Mozambique
167067134,Europe,Sweden
626865994,Europe,Bosnia and Herzegovina
528518187,Europe,Estonia
642385041,Central America and the Caribbean,El Salvador
909140384,Europe,San Marino
889770543,Middle East and North Africa,Tunisia 
215574347,Central America and the Caribbean,El Salvador
838163125,Asia,Laos
279460704,Central America and the Caribbean,Jamaica
181703412,Asia,Philippines
457440078,Sub-Saharan Africa,Djibouti
639532029,Central America and the Caribbean,Saint Lucia
331153094,Europe,Georgia
555789601,Middle East and North Africa,United Arab Emirates
607240378,Middle East and North Africa,Azerbaijan
299616754,Sub-Saharan Africa,Equatorial Guinea
417342555,Asia,Malaysia
465154111,Asia,Turkmenistan
918100249,Europe,Albania
971542298,Sub-Saharan Africa,Ethiopia
791154086,Middle East and North Africa,Israel
162921941,Asia,Thailand
743144690,Europe,Slovakia
208433663,Asia,Maldives
805712687,Asia,Philippines
802218091,Central America and the Caribbean,Saint Vincent and the Grenadines
335498702,Middle East and North Africa,Libya
963415849,Asia,Vietnam
714143359,Middle East and North Africa,Pakistan
836167562,Asia,Singapore
848287284,Sub-Saharan Africa,Niger
789613854,Europe,Finland
769571101,Australia and Oceania,New Zealand
517895352,Sub-Saharan Africa,Togo
734635436,Sub-Saharan Africa,Guinea-Bissau
840152680,Asia,Mongolia
325120913,Sub-Saharan Africa,Republic of the Congo
100526463,Europe,Netherlands
247668159,Europe,Netherlands
468157327,Sub-Saharan Africa,Kenya
533917796,Sub-Saharan Africa,Tanzania
737185895,Asia,Uzbekistan
540510451,Middle East and North Africa,Somalia
826752793,Sub-Saharan Africa,Namibia
749086749,Sub-Saharan Africa,Zambia
880998647,Europe,Kosovo
966287314,Central America and the Caribbean,Costa Rica
369064080,Central America and the Caribbean,Saint Kitts and Nevis 
323752772,Middle East and North Africa,Azerbaijan
785089719,Central America and the Caribbean,Haiti
878123748,Sub-Saharan Africa,Rwanda
248216187,Central America and the Caribbean,Honduras
411040866,Asia,South Korea
702584111,Middle East and North Africa,Lebanon
529144752,Europe,Romania
717334115,Middle East and North Africa,Egypt
364076030,Asia,Bhutan
886606824,Central America and the Caribbean,Belize
172475326,Sub-Saharan Africa,Rwanda
229542863,Sub-Saharan Africa,Chad
435983264,Europe,Luxembourg
690282857,Asia,Tajikistan
961240470,Europe,Ireland
837967431,Central America and the Caribbean,Jamaica
879887568,Sub-Saharan Africa,Burkina Faso
366737210,Middle East and North Africa,United Arab Emirates
448565185,Europe,Serbia
995732820,Europe,Estonia
148913943,Middle East and North Africa,Oman
169094884,Europe,Liechtenstein
687574470,Central America and the Caribbean,The Bahamas
955964028,Middle East and North Africa,Tunisia 
296187388,Europe,Monaco
350480878,Australia and Oceania,Marshall Islands
131393325,Asia,Brunei
971786057,Sub-Saharan Africa,Guinea-Bissau
674832904,Sub-Saharan Africa,Djibouti
264020192,Europe,Belarus
833146750,Middle East and North Africa,Turkey
396323907,Europe,Bosnia and Herzegovina
637975490,Europe,Ukraine
162837827,Sub-Saharan Africa,Senegal
345959746,Sub-Saharan Africa,Cameroon
382702577,Middle East and North Africa,Turkey
438740146,Middle East and North Africa,Kuwait
300058782,Asia,Kazakhstan
722957313,Sub-Saharan Africa,Republic of the Congo
284047067,Asia,India
330251872,Middle East and North Africa,Iran
928808057,Middle East and North Africa,Turkey
417264449,Sub-Saharan Africa,Gabon
353482377,Asia,Indonesia
565635669,Sub-Saharan Africa,Sierra Leone
502210652,Sub-Saharan Africa,Uganda
582006156,Middle East and North Africa,Kuwait
844133508,Sub-Saharan Africa,Botswana
498016536,Sub-Saharan Africa,Benin
173391568,Europe,Kosovo
570307433,Europe,Poland
209125459,Europe,Germany
380519473,Australia and Oceania,Tuvalu
195475804,Asia,Thailand
635293281,Australia and Oceania,Marshall Islands
501583230,Europe,Slovenia
466269481,Middle East and North Africa,Saudi Arabia
821588361,Europe,Switzerland
130088698,Asia,South Korea
174631822,Europe,Serbia
108391559,Sub-Saharan Africa,Mauritius 
504854238,Australia and Oceania,New Zealand
207818686,Middle East and North Africa,Lebanon
381396234,Sub-Saharan Africa,Equatorial Guinea
460010707,Asia,Uzbekistan
398398435,Sub-Saharan Africa,Sierra Leone
221608245,Sub-Saharan Africa,Liberia
475001466,Central America and the Caribbean,Trinidad and Tobago
874251925,Central America and the Caribbean,El Salvador
755345952,Central America and the Caribbean,Saint Vincent and the Grenadines
424582374,Middle East and North Africa,Qatar
708572518,Central America and the Caribbean,Saint Vincent and the Grenadines
704240214,Central America and the Caribbean,Haiti
928821790,Sub-Saharan Africa,Comoros
169866073,Australia and Oceania,Australia
435234391,Asia,Thailand
203100574,Central America and the Caribbean,Dominica
271950948,Europe,Norway
610584342,Europe,Albania
808112084,Europe,Slovakia
523958003,Australia and Oceania,Australia
837858426,Europe,Armenia
199862182,Sub-Saharan Africa,Cape Verde
280330598,Asia,Vietnam
119937503,Asia,China
179669225,Central America and the Caribbean,Haiti
990824592,Central America and the Caribbean,Dominica
905014932,Europe,Spain
144164073,Europe,Bosnia and Herzegovina
350508344,Sub-Saharan Africa,Rwanda
536596572,Europe,Germany
235290086,Australia and Oceania,New Zealand
849762713,Middle East and North Africa,Egypt
703500783,Europe,Italy
890303122,Europe,Luxembourg
324281060,Australia and Oceania,Fiji
689858424,Asia,Cambodia
591771543,Central America and the Caribbean,Saint Lucia
505069243,Middle East and North Africa,Bahrain
525112855,Sub-Saharan Africa,Mozambique
817576205,Middle East and North Africa,Yemen
268445622,Asia,China
534019935,Asia,Bhutan
190910470,Asia,Japan
586041057,Europe,Croatia
886648023,Australia and Oceania,East Timor
330280196,Europe,Germany
474798905,Australia and Oceania,Tonga
248377978,Central America and the Caribbean,Belize
899503743,Sub-Saharan Africa,Ghana
146975028,Central America and the Caribbean,Honduras
729903161,Asia,Laos
957711970,Europe,Montenegro
560137784,Australia and Oceania,Marshall Islands
237229430,Middle East and North Africa,Kuwait
309348237,Sub-Saharan Africa,Cape Verde
267168033,Europe,Czech Republic
121675145,Sub-Saharan Africa,South Africa
854168403,Europe,Spain
366259133,Europe,Albania
229871165,Central America and the Caribbean,Saint Kitts and Nevis 
737240827,Australia and Oceania,Federated States of Micronesia
450916945,Australia and Oceania,East Timor
253760850,Middle East and North Africa,Lebanon
198946368,Sub-Saharan Africa,Lesotho
859959828,Central America and the Caribbean,Dominica
180600059,Sub-Saharan Africa,Tanzania
224978387,Sub-Saharan Africa,Tanzania
427518641,Middle East and North Africa,Egypt
742957150,Middle East and North Africa,Israel
296342742,Sub-Saharan Africa,Madagascar
533036744,Sub-Saharan Africa,The Gambia
268712985,Middle East and North Africa,Lebanon
639357793,Middle East and North Africa,Azerbaijan
151269996,Asia,South Korea
531060922,Middle East and North Africa,Jordan
875654399,Europe,Armenia
802286756,Sub-Saharan Africa,Zambia
898506820,Asia,Kyrgyzstan
